fullname,party,starttime,endtime,chair,secs,secsgt60,chairparty,chairname,copartisan,timeofday,leadshipparty,coarseparty,pm,spkrintpos,chairintpos,spkrordpos,chairordpos,intposdif,ordposdif,leftspkr,leftchair,cobloc,debatetype,debate,female
Bertel Haarder,V,2013-05-29T10:46:12Z,2013-05-29T10:46:23Z,1,11,0,V,Bertel Haarder,NA,10.77,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Ellen Trane Noerby,V,2013-05-29T10:46:23Z,2013-05-29T10:47:09Z,0,46,0,V,Bertel Haarder,1,10.7730555555556,1,V,0,7.35021786492375,7.35021786492375,7,7,0,0,0,0,1,Closing,Closing 2013,1
Bertel Haarder,V,2013-05-29T10:47:09Z,2013-05-29T10:47:09Z,1,0,0,V,Bertel Haarder,NA,10.7858333333333,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T10:47:09Z,2013-05-29T10:48:06Z,0,57,0,V,Bertel Haarder,0,10.7858333333333,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T10:48:06Z,2013-05-29T10:48:06Z,1,0,0,V,Bertel Haarder,NA,10.8016666666667,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Ellen Trane Noerby,V,2013-05-29T10:48:06Z,2013-05-29T10:48:51Z,0,45,0,V,Bertel Haarder,1,10.8016666666667,1,V,0,7.35021786492375,7.35021786492375,7,7,0,0,0,0,1,Closing,Closing 2013,1
Bertel Haarder,V,2013-05-29T10:48:51Z,2013-05-29T10:48:52Z,1,1,0,V,Bertel Haarder,NA,10.8141666666667,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T10:48:52Z,2013-05-29T10:49:29Z,0,37,0,V,Bertel Haarder,0,10.8144444444444,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T10:49:29Z,2013-05-29T10:49:29Z,1,0,0,V,Bertel Haarder,NA,10.8247222222222,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Per Clausen,EL,2013-05-29T10:49:29Z,2013-05-29T10:50:15Z,0,46,0,V,Bertel Haarder,0,10.8247222222222,1,EL,0,1.49210822998873,7.35021786492375,1,7,5.85810963493502,6,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T10:50:15Z,2013-05-29T10:50:16Z,1,1,0,V,Bertel Haarder,NA,10.8375,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T10:50:16Z,2013-05-29T10:50:58Z,0,42,0,V,Bertel Haarder,0,10.8377777777778,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T10:50:58Z,2013-05-29T10:50:59Z,1,1,0,V,Bertel Haarder,NA,10.8494444444444,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Per Clausen,EL,2013-05-29T10:50:59Z,2013-05-29T10:51:30Z,0,31,0,V,Bertel Haarder,0,10.8497222222222,1,EL,0,1.49210822998873,7.35021786492375,1,7,5.85810963493502,6,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T10:51:30Z,2013-05-29T10:51:32Z,1,2,0,V,Bertel Haarder,NA,10.8583333333333,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T10:51:32Z,2013-05-29T10:52:11Z,0,39,0,V,Bertel Haarder,0,10.8588888888889,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T10:52:11Z,2013-05-29T10:52:12Z,1,1,0,V,Bertel Haarder,NA,10.8697222222222,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Kristian Thulesen Dahl,DF,2013-05-29T10:52:12Z,2013-05-29T10:52:35Z,0,23,0,V,Bertel Haarder,0,10.87,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Closing,Closing 2013,1
Bertel Haarder,V,2013-05-29T10:52:35Z,2013-05-29T10:52:36Z,1,1,0,V,Bertel Haarder,NA,10.8763888888889,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T10:52:36Z,2013-05-29T10:53:19Z,0,43,0,V,Bertel Haarder,0,10.8766666666667,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T10:53:19Z,2013-05-29T10:53:21Z,1,2,0,V,Bertel Haarder,NA,10.8886111111111,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Kristian Thulesen Dahl,DF,2013-05-29T10:53:21Z,2013-05-29T10:53:54Z,0,33,0,V,Bertel Haarder,0,10.8891666666667,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Closing,Closing 2013,1
Bertel Haarder,V,2013-05-29T10:53:54Z,2013-05-29T10:53:55Z,1,1,0,V,Bertel Haarder,NA,10.8983333333333,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T10:53:55Z,2013-05-29T10:54:33Z,0,38,0,V,Bertel Haarder,0,10.8986111111111,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T10:54:33Z,2013-05-29T10:54:39Z,1,6,0,V,Bertel Haarder,NA,10.9091666666667,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Simon Emil Ammitzboell,LA,2013-05-29T10:54:39Z,2013-05-29T10:55:33Z,0,54,0,V,Bertel Haarder,0,10.9108333333333,1,LA,0,7.13892145369285,7.35021786492375,5,7,0.211296411230899,2,0,0,1,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T10:55:33Z,2013-05-29T10:55:34Z,1,1,0,V,Bertel Haarder,NA,10.9258333333333,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T10:55:34Z,2013-05-29T10:56:12Z,0,38,0,V,Bertel Haarder,0,10.9261111111111,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T10:56:12Z,2013-05-29T10:56:15Z,1,3,0,V,Bertel Haarder,NA,10.9366666666667,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Simon Emil Ammitzboell,LA,2013-05-29T10:56:15Z,2013-05-29T10:57:18Z,0,63,1,V,Bertel Haarder,0,10.9375,1,LA,0,7.13892145369285,7.35021786492375,5,7,0.211296411230899,2,0,0,1,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T10:57:18Z,2013-05-29T10:57:23Z,1,5,0,V,Bertel Haarder,NA,10.955,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T10:57:23Z,2013-05-29T10:58:13Z,0,50,0,V,Bertel Haarder,0,10.9563888888889,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T10:58:13Z,2013-05-29T10:58:14Z,1,1,0,V,Bertel Haarder,NA,10.9702777777778,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Lars Barfoed,KF,2013-05-29T10:58:14Z,2013-05-29T10:59:29Z,0,75,1,V,Bertel Haarder,0,10.9705555555556,1,KF,0,7.23338916806254,7.35021786492375,6,7,0.116828696861212,1,0,0,1,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T10:59:29Z,2013-05-29T10:59:30Z,1,1,0,V,Bertel Haarder,NA,10.9913888888889,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T10:59:30Z,2013-05-29T11:00:12Z,0,42,0,V,Bertel Haarder,0,10.9916666666667,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:00:12Z,2013-05-29T11:00:13Z,1,1,0,V,Bertel Haarder,NA,11.0033333333333,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Lars Barfoed,KF,2013-05-29T11:00:13Z,2013-05-29T11:01:02Z,0,49,0,V,Bertel Haarder,0,11.0036111111111,1,KF,0,7.23338916806254,7.35021786492375,6,7,0.116828696861212,1,0,0,1,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:01:02Z,2013-05-29T11:01:04Z,1,2,0,V,Bertel Haarder,NA,11.0172222222222,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T11:01:04Z,2013-05-29T11:01:29Z,0,25,0,V,Bertel Haarder,0,11.0177777777778,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:01:29Z,2013-05-29T11:01:38Z,1,9,0,V,Bertel Haarder,NA,11.0247222222222,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Peter Christensen,V,2013-05-29T11:01:38Z,2013-05-29T11:02:25Z,0,47,0,V,Bertel Haarder,1,11.0272222222222,1,V,0,7.35021786492375,7.35021786492375,7,7,0,0,0,0,1,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:02:25Z,2013-05-29T11:02:26Z,1,1,0,V,Bertel Haarder,NA,11.0402777777778,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T11:02:26Z,2013-05-29T11:03:01Z,0,35,0,V,Bertel Haarder,0,11.0405555555556,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:03:01Z,2013-05-29T11:03:02Z,1,1,0,V,Bertel Haarder,NA,11.0502777777778,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Peter Christensen,V,2013-05-29T11:03:02Z,2013-05-29T11:03:35Z,0,33,0,V,Bertel Haarder,1,11.0505555555556,1,V,0,7.35021786492375,7.35021786492375,7,7,0,0,0,0,1,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:03:35Z,2013-05-29T11:03:36Z,1,1,0,V,Bertel Haarder,NA,11.0597222222222,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T11:03:36Z,2013-05-29T11:04:14Z,0,38,0,V,Bertel Haarder,0,11.06,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:04:14Z,2013-05-29T11:04:17Z,1,3,0,V,Bertel Haarder,NA,11.0705555555556,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Peter Skaarup,DF,2013-05-29T11:04:17Z,2013-05-29T11:05:28Z,0,71,1,V,Bertel Haarder,0,11.0713888888889,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:05:28Z,2013-05-29T11:05:30Z,1,2,0,V,Bertel Haarder,NA,11.0911111111111,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T11:05:30Z,2013-05-29T11:06:15Z,0,45,0,V,Bertel Haarder,0,11.0916666666667,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:06:15Z,2013-05-29T11:06:16Z,1,1,0,V,Bertel Haarder,NA,11.1041666666667,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Peter Skaarup,DF,2013-05-29T11:06:16Z,2013-05-29T11:06:51Z,0,35,0,V,Bertel Haarder,0,11.1044444444444,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:06:51Z,2013-05-29T11:06:52Z,1,1,0,V,Bertel Haarder,NA,11.1141666666667,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T11:06:52Z,2013-05-29T11:07:27Z,0,35,0,V,Bertel Haarder,0,11.1144444444444,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:07:27Z,2013-05-29T11:07:30Z,1,3,0,V,Bertel Haarder,NA,11.1241666666667,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Anni Matthiesen,V,2013-05-29T11:07:30Z,2013-05-29T11:08:33Z,0,63,1,V,Bertel Haarder,1,11.125,1,V,0,7.35021786492375,7.35021786492375,7,7,0,0,0,0,1,Closing,Closing 2013,1
Bertel Haarder,V,2013-05-29T11:08:33Z,2013-05-29T11:08:34Z,1,1,0,V,Bertel Haarder,NA,11.1425,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T11:08:34Z,2013-05-29T11:09:29Z,0,55,0,V,Bertel Haarder,0,11.1427777777778,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:09:29Z,2013-05-29T11:09:31Z,1,2,0,V,Bertel Haarder,NA,11.1580555555556,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Anni Matthiesen,V,2013-05-29T11:09:31Z,2013-05-29T11:10:08Z,0,37,0,V,Bertel Haarder,1,11.1586111111111,1,V,0,7.35021786492375,7.35021786492375,7,7,0,0,0,0,1,Closing,Closing 2013,1
Bertel Haarder,V,2013-05-29T11:10:08Z,2013-05-29T11:10:09Z,1,1,0,V,Bertel Haarder,NA,11.1688888888889,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T11:10:09Z,2013-05-29T11:10:49Z,0,40,0,V,Bertel Haarder,0,11.1691666666667,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:10:49Z,2013-05-29T11:10:53Z,1,4,0,V,Bertel Haarder,NA,11.1802777777778,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Anders Samuelsen,LA,2013-05-29T11:10:53Z,2013-05-29T11:11:44Z,0,51,0,V,Bertel Haarder,0,11.1813888888889,1,LA,0,7.13892145369285,7.35021786492375,5,7,0.211296411230899,2,0,0,1,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:11:44Z,2013-05-29T11:11:44Z,1,0,0,V,Bertel Haarder,NA,11.1955555555556,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T11:11:44Z,2013-05-29T11:12:37Z,0,53,0,V,Bertel Haarder,0,11.1955555555556,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:12:37Z,2013-05-29T11:12:39Z,1,2,0,V,Bertel Haarder,NA,11.2102777777778,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Anders Samuelsen,LA,2013-05-29T11:12:39Z,2013-05-29T11:13:38Z,0,59,0,V,Bertel Haarder,0,11.2108333333333,1,LA,0,7.13892145369285,7.35021786492375,5,7,0.211296411230899,2,0,0,1,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:13:38Z,2013-05-29T11:13:43Z,1,5,0,V,Bertel Haarder,NA,11.2272222222222,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T11:13:43Z,2013-05-29T11:14:31Z,0,48,0,V,Bertel Haarder,0,11.2286111111111,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:14:31Z,2013-05-29T11:14:33Z,1,2,0,V,Bertel Haarder,NA,11.2419444444444,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Frank Aaen,EL,2013-05-29T11:14:33Z,2013-05-29T11:15:36Z,0,63,1,V,Bertel Haarder,0,11.2425,1,EL,0,1.49210822998873,7.35021786492375,1,7,5.85810963493502,6,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:15:36Z,2013-05-29T11:15:41Z,1,5,0,V,Bertel Haarder,NA,11.26,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T11:15:41Z,2013-05-29T11:16:37Z,0,56,0,V,Bertel Haarder,0,11.2613888888889,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:16:37Z,2013-05-29T11:16:38Z,1,1,0,V,Bertel Haarder,NA,11.2769444444444,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Frank Aaen,EL,2013-05-29T11:16:38Z,2013-05-29T11:17:18Z,0,40,0,V,Bertel Haarder,0,11.2772222222222,1,EL,0,1.49210822998873,7.35021786492375,1,7,5.85810963493502,6,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:17:18Z,2013-05-29T11:17:25Z,1,7,0,V,Bertel Haarder,NA,11.2883333333333,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T11:17:25Z,2013-05-29T11:18:04Z,0,39,0,V,Bertel Haarder,0,11.2902777777778,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:18:04Z,2013-05-29T11:18:05Z,1,1,0,V,Bertel Haarder,NA,11.3011111111111,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Mike Legarth,KF,2013-05-29T11:18:05Z,2013-05-29T11:18:49Z,0,44,0,V,Bertel Haarder,0,11.3013888888889,1,KF,0,7.23338916806254,7.35021786492375,6,7,0.116828696861212,1,0,0,1,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:18:49Z,2013-05-29T11:18:50Z,1,1,0,V,Bertel Haarder,NA,11.3136111111111,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T11:18:50Z,2013-05-29T11:19:48Z,0,58,0,V,Bertel Haarder,0,11.3138888888889,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:19:48Z,2013-05-29T11:19:49Z,1,1,0,V,Bertel Haarder,NA,11.33,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Mike Legarth,KF,2013-05-29T11:19:49Z,2013-05-29T11:20:37Z,0,48,0,V,Bertel Haarder,0,11.3302777777778,1,KF,0,7.23338916806254,7.35021786492375,6,7,0.116828696861212,1,0,0,1,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:20:37Z,2013-05-29T11:20:38Z,1,1,0,V,Bertel Haarder,NA,11.3436111111111,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T11:20:38Z,2013-05-29T11:21:16Z,0,38,0,V,Bertel Haarder,0,11.3438888888889,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:21:16Z,2013-05-29T11:21:19Z,1,3,0,V,Bertel Haarder,NA,11.3544444444444,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Esben Lunde Larsen,V,2013-05-29T11:21:19Z,2013-05-29T11:21:54Z,0,35,0,V,Bertel Haarder,1,11.3552777777778,1,V,0,7.35021786492375,7.35021786492375,7,7,0,0,0,0,1,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:21:54Z,2013-05-29T11:21:55Z,1,1,0,V,Bertel Haarder,NA,11.365,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T11:21:55Z,2013-05-29T11:22:22Z,0,27,0,V,Bertel Haarder,0,11.3652777777778,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:22:22Z,2013-05-29T11:22:25Z,1,3,0,V,Bertel Haarder,NA,11.3727777777778,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Esben Lunde Larsen,V,2013-05-29T11:22:25Z,2013-05-29T11:22:50Z,0,25,0,V,Bertel Haarder,1,11.3736111111111,1,V,0,7.35021786492375,7.35021786492375,7,7,0,0,0,0,1,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:22:50Z,2013-05-29T11:22:52Z,1,2,0,V,Bertel Haarder,NA,11.3805555555556,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T11:22:52Z,2013-05-29T11:23:36Z,0,44,0,V,Bertel Haarder,0,11.3811111111111,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:23:36Z,2013-05-29T11:23:39Z,1,3,0,V,Bertel Haarder,NA,11.3933333333333,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Erling Bonnesen,V,2013-05-29T11:23:39Z,2013-05-29T11:24:36Z,0,57,0,V,Bertel Haarder,1,11.3941666666667,1,V,0,7.35021786492375,7.35021786492375,7,7,0,0,0,0,1,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:24:36Z,2013-05-29T11:24:36Z,1,0,0,V,Bertel Haarder,NA,11.41,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T11:24:36Z,2013-05-29T11:25:47Z,0,71,1,V,Bertel Haarder,0,11.41,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:25:47Z,2013-05-29T11:25:48Z,1,1,0,V,Bertel Haarder,NA,11.4297222222222,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Erling Bonnesen,V,2013-05-29T11:25:48Z,2013-05-29T11:26:25Z,0,37,0,V,Bertel Haarder,1,11.43,1,V,0,7.35021786492375,7.35021786492375,7,7,0,0,0,0,1,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T11:26:25Z,2013-05-29T11:27:11Z,0,46,0,V,Bertel Haarder,0,11.4402777777778,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:27:11Z,2013-05-29T11:27:13Z,1,2,0,V,Bertel Haarder,NA,11.4530555555556,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Claus Hjort Frederiksen,V,2013-05-29T11:27:13Z,2013-05-29T11:27:59Z,0,46,0,V,Bertel Haarder,1,11.4536111111111,1,V,0,7.35021786492375,7.35021786492375,7,7,0,0,0,0,1,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:27:59Z,2013-05-29T11:28:00Z,1,1,0,V,Bertel Haarder,NA,11.4663888888889,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T11:28:00Z,2013-05-29T11:28:38Z,0,38,0,V,Bertel Haarder,0,11.4666666666667,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:28:38Z,2013-05-29T11:28:41Z,1,3,0,V,Bertel Haarder,NA,11.4772222222222,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Claus Hjort Frederiksen,V,2013-05-29T11:28:41Z,2013-05-29T11:29:07Z,0,26,0,V,Bertel Haarder,1,11.4780555555556,1,V,0,7.35021786492375,7.35021786492375,7,7,0,0,0,0,1,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:29:07Z,2013-05-29T11:29:08Z,1,1,0,V,Bertel Haarder,NA,11.4852777777778,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Magnus Heunicke,S,2013-05-29T11:29:08Z,2013-05-29T11:29:43Z,0,35,0,V,Bertel Haarder,0,11.4855555555556,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Closing,Closing 2013,0
Bertel Haarder,V,2013-05-29T11:29:43Z,2013-05-29T11:29:46Z,1,3,0,V,Bertel Haarder,NA,11.4952777777778,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Closing,Closing 2013,0
Soeren Espersen,DF,2013-05-29T11:29:46Z,2013-05-29T11:30:49Z,0,63,1,V,Bertel Haarder,0,11.4961111111111,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Closing,Closing 2013,0
